CF
コード,年度,営業CF,投資CF,財務CF,設備投資,現金同等物,営業CFマージン
8316,2021/03,18795951000000,-7679878000000,-562580000000,-324711000000,66811212000000,481.66
8327,2020/03,185804000000,61841000000,-5545000000,-4040000000,1698751000000,147.53
8331,2021/03,1913821000000,-182832000000,-14115000000,-23705000000,3595634000000,821.59
8334,2021/03,1987175000000,-498369000000,-5161000000,-8453000000,2324903000000,1386.57
8336,2021/03,425702000000,-57734000000,-2685000000,-8628000000,739274000000,596.07
8337,2021/03,256027000000,-28049000000,-1261000000,-2169000000,359075000000,512.2
8338,2021/03,174182000000,-30956000000,-416000000,-1246000000,335045000000,486.66
8341,2021/03,804407000000,-171121000000,-3718000000,-4625000000,1366991000000,670.47
8342,2021/03,448939000000,36370000000,-1021000000,-2574000000,876888000000,1085.7
8343,2021/03,210896000000,-40249000000,-1349000000,-583000000,781978000000,484.63
8344,2021/03,440197000000,-132936000000,-981000000,-2106000000,381927000000,1067.79
8345,2021/03,240018000000,27664000000,-1173000000,-1768000000,636320000000,529.63
8346,2021/03,856012000000,-133565000000,-1273000000,-3274000000,2339909000000,1468.92
8349,2021/03,127674000000,-3090000000,-474000000,-398000000,155284000000,942.38
8350,2021/03,147980000000,-22466000000,-1075000000,-2036000000,385469000000,353.37
8354,2021/03,1541822000000,4740000000,-16108000000,-10462000000,6076226000000,561.16
8355,2021/03,1110303000000,-340197000000,-12608000000,-16852000000,1917339000000,481.09
8356,2021/03,580590000000,-274206000000,-4624000000,-1981000000,930917000000,521.43
8358,2021/03,203686000000,-129269000000,-1158000000,-4631000000,943263000000,204.11
8359,2021/03,1365598000000,-264455000000,-7243000000,-,2722413000000,894.86
8360,2021/03,446423000000,-62012000000,-1117000000,-2059000000,740447000000,900.01
8361,2021/03,1315246000000,-101685000000,-2972000000,-2737000000,1481625000000,1129.69
8362,2021/03,483845000000,-53767000000,-976000000,-4578000000,903247000000,1141.66
8363,2021/03,191877000000,-127274000000,18342000000,-5811000000,1465419000000,242.58
8364,2021/03,141149000000,-20733000000,-661000000,-474000000,214634000000,508.06
8365,2021/03,11688000000,-19213000000,-273000000,-124000000,37146000000,125.3
8366,2021/03,1239206000000,-126663000000,-34337000000,-1757000000,2012295000000,1439.53
8367,2021/03,532079000000,-32470000000,-2609000000,-1852000000,1188367000000,655.05
8368,2021/03,583737000000,114024000000,-2411000000,-3147000000,1566109000000,623.83
8369,2021/03,1437527000000,82176000000,-4538000000,-3333000000,2561796000000,1329.12
8370,2021/03,715233000000,-2061000000,-4388000000,-2290000000,1216774000000,906.4
8377,2021/03,2608220000000,-231376000000,-12073000000,-4858000000,5086143000000,1482.25
8379,2020/03,41247000000,3762000000,-6013000000,-5100000000,1463401000000,32.44
8381,2021/03,439075000000,-133006000000,-3236000000,-1336000000,870471000000,492.36
8382,2021/03,656480000000,-227992000000,5642000000,-3425000000,998813000000,564.47
8383,2021/03,29461000000,-17479000000,-467000000,-203000000,96634000000,219.71
8385,2021/03,778734000000,-69750000000,-13314000000,-6297000000,1413563000000,623.9
8386,2021/03,216353000000,27355000000,-2438000000,-2826000000,863671000000,313.78
8387,2021/03,224249000000,-128306000000,-2284000000,-1170000000,327645000000,540.33
8388,2021/03,301556000000,46831000000,-2438000000,-2258000000,631227000000,459.78
8392,2021/03,341521000000,-165663000000,-1256000000,-2063000000,506083000000,591.8
8393,2021/03,256482000000,-97332000000,-1990000000,-1954000000,716448000000,469.2
8395,2021/03,232201000000,-67859000000,-1173000000,-1347000000,370725000000,564.24
8397,2021/03,305507000000,-49319000000,-1678000000,-2356000000,454896000000,589.92
8398,2021/03,48558000000,-40626000000,-451000000,-308000000,67961000000,274.99
8399,2021/03,295374000000,-74702000000,-1744000000,-3671000000,524688000000,515.68
8403,2021/03,6525876000000,-472822000000,-199897000000,-59436000000,16741171000000,519.76
8404,2020/03,-500425000000,-127936000000,-23827000000,-78077000000,1771054000000,-198.63
8410,2021/03,136039000000,-32770000000,-13555000000,-25244000000,937945000000,99.11
8411,2021/03,16613235000000,-9763746000000,40819000000,-216204000000,46981399000000,516.24
8416,2021/03,80494000000,-513000000,-442000000,-1172000000,160060000000,351.44
8418,2021/03,1119300000000,-292739000000,8831000000,-3867000000,1780179000000,610.79
8421,2021/03,2416674000000,-1031648000000,-19737000000,-7761000000,14492817000000,925.95
8424,2021/03,-35080000000,-5970000000,63405000000,-,98753000000,-4.74
8425,2021/03,-196820000000,-53160000000,248210000000,-,20406000000,-39.53
8439,2021/03,51331000000,-97405000000,18946000000,-,216901000000,4.28
8462,2021/03,277000000,-12000000,-19000000,-,2040000000,32.21
8473,2021/03,-178403000000,-82071000000,210822000000,-,802702000000,-32.97
8508,2020/12,6813000000,-8422000000,-8638000000,-,60593000000,15.37
8511,2021/03,164459000000,2230000000,-2031000000,-593000000,1417543000000,531.82
8515,2021/03,20280000000,-9274000000,-18813000000,-4603000000,35945000000,15.91
8518,2021/03,1728000000,61000000,-1216000000,-77000000,3301000000,46.59
8519,2021/02,20715000000,-1015000000,-20398000000,-1004000000,5393000000,53.87
8521,2021/03,2025000000,8880000000,-491000000,-589000000,96511000000,9.25
8522,2021/03,604481000000,37878000000,-1311000000,-6907000000,825733000000,875.43
8524,2021/03,1166084000000,-171637000000,-32276000000,-2988000000,2595570000000,859.82
8527,2021/03,34723000000,55752000000,-1100000000,-2138000000,224225000000,65.17
8530,2021/03,-71880000000,91616000000,-1303000000,-1351000000,91124000000,-228.58
8537,2021/03,143439000000,-1667000000,-736000000,-756000000,231901000000,648.55
8540,2021/03,18752000000,-11841000000,-165000000,-308000000,34237000000,199.98
8541,2021/03,38895000000,-39454000000,-4688000000,-982000000,286016000000,90.36
8542,2021/03,47318000000,-10853000000,-806000000,-653000000,100392000000,209.56
8544,2021/03,366396000000,-99751000000,-2248000000,-4587000000,512515000000,581.98
8550,2021/03,317901000000,-43851000000,-1677000000,-1443000000,651466000000,790.05
8551,2021/03,213670000000,-837000000,-465000000,-632000000,314834000000,953.37
8554,2021/03,40361000000,-1128000000,-392000000,-194000000,131426000000,252.68
8558,2021/03,178218000000,-33398000000,-1848000000,-2952000000,382887000000,489.11
8559,2021/03,38439000000,-3424000000,-472000000,-363000000,97629000000,385.16
8560,2021/03,99816000000,-11591000000,-423000000,-986000000,143582000000,717.48
8562,2021/03,39072000000,-23078000000,-113000000,-383000000,90436000000,293.47
8563,2021/03,113437000000,2134000000,-378000000,-257000000,163511000000,868.12
8566,2021/03,38930000000,-21795000000,-6962000000,-,11028000000,11.93
8570,2021/02,62282000000,-94557000000,-14354000000,-35904000000,666738000000,12.78
8572,2021/03,113179000000,-4566000000,-108786000000,-3348000000,82233000000,42.5
8584,2021/03,-141114000000,-8816000000,164868000000,-,112153000000,-87.84
8585,2021/03,54578000000,-13999000000,44174000000,-,385176000000,23.75
8586,2020/03,130021000000,-15741000000,-65623000000,-,265463000000,28.02
8589,2021/03,-4597000000,-4307000000,-37865000000,-4090000000,153172000000,-5.85
8591,2021/03,1095676000000,-1203252000000,39884000000,-,1079575000000,47.79
8593,2021/03,199314000000,1220000000,-372808000000,-,286213000000,21.03
8594,2020/12,-3347580000,-1164979000,1962313000,-12141000,8579865000,-8.31
8595,2021/03,8000000,49154000000,-13944000000,-127000000,107517000000,0.04
8596,2021/03,-1267000000,-2000000,665000000,-10000000,4722000000,-4.48
8600,2021/03,228257000000,-42814000000,-1387000000,-3421000000,514705000000,322.91
8601,2021/03,390979000000,-91641000000,438067000000,-58600000000,4723526000000,67.86
8604,2021/03,665770000000,-139026000000,-269927000000,-,3510011000000,41.17
8609,2021/03,-40941000000,-3717000000,42604000000,-2855000000,62517000000,-60.87
8613,2021/03,-2738000000,1566000000,-1427000000,-,28693000000,-14.27
8614,2021/03,2065000000,516000000,7695000000,-,31932000000,17.26
8616,2021/03,-73074000000,-12397000000,104805000000,-2191000000,81950000000,-105.35
8617,2021/03,557000000,-621000000,-69000000,0,7024000000,50.14
8622,2021/03,2278000000,-52000000,-652000000,-219000000,25125000000,14.82
8624,2021/03,4860000000,-44000000,-1123000000,-442000000,16345000000,26.6
8628,2021/03,-111926000000,-1607000000,117986000000,-3067000000,59798000000,-372.07
8630,2021/03,626202000000,-359516000000,-94498000000,-24542000000,1117770000000,16.28
8692,2020/03,5361000000,1052000000,-346000000,-597000000,17603000000,26.33
8697,2021/03,71750000000,-1513000000,-33932000000,-2880000000,108209000000,53.81
8698,2021/03,-57696000000,-7158000000,95483000000,-624000000,163989000000,-74.06
8699,2021/03,77637000000,-8704000000,-14749000000,-2822000000,185412000000,134.42
8700,2021/03,-484241000,907938000,-119615000,-58914000,3986546000,-15.93
8704,2021/03,1727000000,-510000000,-151000000,-232000000,4420000000,25.19
8705,2021/03,3175488000,-741890000,37115000,-271084000,6274526000,41.04
8706,2021/03,8840000000,-5270000000,-116000000,-,21324000000,98.79
8707,2021/03,3963000000,-1022000000,-2466000000,-837000000,10071000000,17.24
8708,2021/03,-1618000000,4111000000,-1783000000,-362000000,16231000000,-9.85
8709,2020/03,-1146000000,-314000000,3858000000,-296000000,7900000000,-23.73
8713,2021/03,469629000000,-3141000000,-1260000000,-1557000000,609301000000,882.91
8714,2021/03,880026000000,-18923000000,-2776000000,-3595000000,1660156000000,1082.07
8715,2021/03,4231000000,-2129000000,5154000000,-1164000000,28833000000,8.81
8725,2021/03,-323912000000,43925000000,79278000000,-91103000000,1994434000000,-6.62
8729,2021/03,734384000000,-757679000000,-30960000000,-18554000000,497195000000,33.27
8732,2021/03,-1504000000,-448000000,-1445000000,-462000000,9254000000,-33.32
8737,2021/03,6852526000,-1436589000,-5386744000,-223832000,15544409000,17.53
8739,2021/03,6118000000,-2900000000,-1844000000,0,19935000000,42.8
8740,2021/03,242922000,48735000,-19827000,-15991000,1003950000,11.81
8742,2021/03,543373000,-173589000,-53225000,-159929000,2086099000,15.76
8746,2021/03,-2204639000,195561000,-79195000,-5763000,1888940000,-31.94
8747,2021/03,-1127334000,-47998000,-539419000,-69579000,4697699000,-19.13
8750,2021/03,-79904000000,551362000000,65587000000,-76476000000,2262910000000,-1.02
8755,2021/03,437828000000,-156710000000,-158912000000,-20137000000,896357000000,13.24
8761,2020/03,41489000000,-55392000000,88570000000,-32685000000,207649000000,2.79
8766,2021/03,1177873000000,-731010000000,-512967000000,-26224000000,924687000000,21.57
8769,2021/03,712631000,-772879000,-166081000,-782957000,2756401000,13.07
8771,2021/03,4694093000,-80167000,2209591000,-74646000,11644392000,65.24
8772,2021/03,3009367000,-31315000,-65497000,-23445000,5616739000,51.54
8783,2021/03,41740000,-205922000,178248000,-159460000,263878000,1.57
8789,2021/09,747000000,-173000000,-360000000,-,2379230000,9.21
8793,2021/03,-28765000000,-6704000000,30956000000,-,38828000000,-13
8795,2021/03,500485000000,-261463000000,-72125000000,-11082000000,1085565000000,20.73
8798,2021/09,1643000000,-485000000,-488000000,-426273000,3206034000,14.91
8801,2021/03,187862000000,-131035000000,-66565000000,-,187723000000,9.36
8802,2021/03,207414000000,-297303000000,50425000000,-315784000000,172307000000,17.18
8803,2021/03,8292000000,-30200000000,24327000000,-31125000000,29585000000,23.66
8804,2020/12,43524000000,-66724000000,38307000000,-,54645000000,12.99
8806,2021/03,13659000000,-3845000000,-8387000000,-5657000000,17889000000,31.83
8818,2021/03,7693107000,-5566675000,6219129000,-13367990000,21550649000,50.17
8830,2021/03,225947000000,-336682000000,102086000000,-355431000000,187281000000,24.63
8835,2021/03,711000000,-1523000000,627000000,-,6000000000,2.56
8836,2021/03,81000000,86000000,-32000000,0,780000000,22.5
8841,2021/03,3723000000,-1456000000,-2517000000,-1759000000,32146000000,23.14
8842,2021/01,1645295000,-984899000,-2187240000,-860362000,1415174000,20.13
8844,2021/03,20025000000,-424000000,-10084000000,-286000000,31186000000,18.67
8848,2021/03,-40816000000,11829000000,23571000000,-2837000000,53346000000,-9.98
8850,2021/03,27248000000,-10360000000,-4865000000,-9411000000,66183000000,13.7
8854,2020/12,-628460000,-168836000,-822657000,-237004000,1837032000,-11.24
8860,2021/03,28040490000,-5129560000,-17311962000,-5637040000,20156375000,23.07
8864,2021/03,4758089000,-2704528000,-1907747000,-,6583181000,19.7
8869,2021/03,-5551000000,1380000000,3188000000,-96000000,22311000000,-11.08
8871,2021/03,10736000000,-884000000,-7422000000,-899000000,69004000000,37.16
8876,2021/03,24769000000,-4276000000,-7476000000,-1696000000,49208000000,15.87
8877,2021/03,-9059000,-799878000,12990634000,-789421000,31019369000,-0.01
8881,2021/03,11975181000,-7276344000,-1087490000,-,36990040000,14.82
8886,2021/05,5298139000,-856112000,-3338346000,-577368000,4264737000,14.14
8887,2021/05,-47035000,-93482000,722244000,-298754000,5971598000,-0.79
8889,2021/09,2222000000,-269000000,-1949000000,-1613000000,7353000000,5
8890,2021/03,-19103000000,-3164000000,12857000000,-2150000000,19922000000,-59.29
8891,2021/03,945468000,1899746000,-945584000,-41964000,2974350000,7.21
8892,2020/12,119000000,-9732000000,11007000000,-,23798000000,0.15
8893,2021/03,2322971000,-139816000,-2197251000,-6138000,4933785000,14.71
8894,2020/10,142094000,-71656000,151360000,-12122000,480412000,18.61
8897,2021/03,26330000000,-25090000000,2654000000,-25865000000,38500000000,17.74
8898,2021/03,1012599000,961630000,-634483000,-133239000,1946228000,26.18
8903,2021/03,845683000,-1112022000,728575000,-1095502000,1820079000,5.87
8904,2021/08,532000000,-496000000,-1301000000,-177330000,12832707000,1.17
8905,2021/02,61621000000,-64444000000,12244000000,-58527000000,124080000000,21.95
8908,2021/05,1579047000,-411088000,-2021009000,-380552000,5119723000,9.28
8909,2020/12,12106212000,-2666644000,-3130367000,-1192722000,34931387000,12.71
8912,2021/06,204595000,-26924000,-150709000,-128003000,443050000,9.55
8914,2020/12,2520399000,-2228502000,-2213749000,-2221543000,9776968000,11.21
8917,2020/10,11869781000,-819295000,-3402609000,-822366000,17928368000,27.23
8918,2021/02,130972000,247357000,191201000,-,1323890000,11.47
8919,2021/03,14724000000,-21000000,-4731000000,-13000000,19109000000,15.07
8920,2021/03,-1448592000,-3927069000,4905234000,-3881177000,19538443000,-8.22
8922,2021/03,10044000000,-1801000000,-9762000000,-1808000000,7724000000,44.79
8923,2020/11,12509792000,-4054077000,-3414376000,-161265000,37039600000,19.56
8925,2021/07,2084270000,-735797000,-1554695000,-1497000,1509173000,11.4
8927,2021/07,1454217000,144981000,-494061000,-,3382474000,14.28
8928,2021/06,4002778000,-5757840000,356470000,-2895144000,4966710000,3.82
8929,2020/12,1942416000,-753343000,-215070000,-471030000,9424728000,10.16
8931,2021/02,3718265000,-1055000,-587368000,-856786000,9391337000,9.34
8934,2021/03,4733000000,451000000,-1150000000,-344000000,21319000000,7.94
8935,2021/03,8069000000,-89000000,-6780000000,-201000000,22996000000,11.06
8938,2021/03,2691000000,695000000,-2225000000,-16000000,2103000000,67.82
8940,2021/05,10153896000,-4481629000,-4381987000,-,5982108000,24.72
8944,2021/09,971000000,-128000000,-1869000000,-1016830000,9443197000,21.16
8945,2021/06,701484000,-98254000,-215747000,-58855000,4067400000,8.23
8946,2020/12,183914000,120248000,-118333000,-33664000,958035000,9.42
8995,2021/03,-470251000,-29405000,713633000,-102000,1457046000,-16.48
8996,2020/12,1504800000,-354290000,-204287000,-371462000,3882611000,12.37
8999,2021/03,3481342000,-410362000,-58861000,-397913000,13349007000,7.38
9001,2021/03,39504000000,-66283000000,40362000000,-,44947000000,7.96
9003,2021/03,11837000000,-24754000000,12525000000,-54415000000,23675000000,5.35
9005,2021/03,85890000000,-115195000000,17184000000,-,45297000000,9.18
9006,2021/03,-7219000000,-39920000000,69190000000,-44305000000,57450000000,-3.07
9007,2021/03,27178000000,-43582000000,37207000000,-60653000000,49267000000,7.04
9008,2021/03,6897000000,-30822000000,58767000000,-,76753000000,2.19
9009,2021/03,9282000000,-28678000000,21498000000,-,28900000000,4.47
9010,2021/03,2888989000,-4004874000,4452842000,-,17729690000,9.49
9012,2021/03,465412000,-122849000,279881000,-,1268495000,11.83
9014,2021/03,2577136000,-3669714000,1513479000,-6820218000,5775653000,14.8
9017,2021/03,509018000,-3118666000,3289990000,-2970243000,2357609000,3.73
9020,2021/03,-189968000000,-749397000000,983385000000,-,197960000000,-10.77
9021,2021/03,-103295000000,-211692000000,446749000000,-,210045000000,-11.23
9022,2021/03,-169354000000,-134718000000,262638000000,-500722000000,719941000000,-20.56
9024,2021/03,-24264000000,-47537000000,72394000000,-,28538000000,-7.2
9025,2021/03,14465000000,-10929000000,31148000000,-13582000000,62217000000,4.95
9027,2021/03,3456919000,-3469963000,408843000,-3588689000,711100000,5.3
9028,2021/06,8594000000,-3104000000,-4364000000,-,5904000000,9.32
9029,2021/03,508965000,-534415000,-101172000,-315408000,3068026000,2.08
9031,2021/03,-9939000000,-29245000000,56751000000,-,51045000000,-2.87
9033,2021/03,2889000000,-2939000000,1246000000,-5552000000,5210000000,11.37
9034,2021/03,1786745000,-3793646000,1409848000,-3805037000,2875669000,13.35
9035,2021/03,-822000000,-4285000000,1923000000,-,11006000000,-1.04
9036,2021/03,791578000,-1341406000,-117150000,-1420355000,3355908000,9.26
9037,2021/03,11466000000,-7451000000,-4063000000,-7107000000,14804000000,9.65
9039,2021/03,11303000000,-1240000000,-4224000000,-2263000000,21715000000,11.27
9040,2021/03,427634000,-14646000,-283734000,-15497000,1833396000,5.34
9041,2021/03,-25470000000,-46013000000,107897000000,-,76321000000,-3.65
9042,2021/03,-32501000000,-102151000000,134631000000,-,25222000000,-5.71
