財務
コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率
6469,2021/02,15417722000,4978296000,4368107000,2811300000,2997135000,3336762000,602.72,28.3
6470,2021/03,113726000000,64336000000,62721000000,46028000000,281000000,24494000000,2191.4,55.9
6471,2021/03,1167498000000,573428000000,554375000000,397837000000,-,-,1081.6,47.5
6472,2021/03,836563000000,183751000000,174321000000,52786000000,121836000000,220967000000,321.04,20.4
6473,2021/03,1291300000000,585088000000,550908000000,404281000000,62971000000,223248000000,1606.3,42.7
6474,2020/11,293060000000,124259000000,113302000000,88123000000,24187000000,54852000000,4791.74,39.9
6479,2021/03,976771000000,453998000000,451141000000,265417000000,137141000000,131480000000,1109.38,46.2
6480,2021/03,100946000000,59425000000,55803000000,34471000000,1200000000,6803000000,836.42,58.7
6481,2020/12,460173000000,275148000000,266491000000,219712000000,2244000000,100325000000,2105.54,57.9
6482,2021/03,34688675000,29199402000,28503594000,25848552000,-,-,850.95,83.5
6484,2021/03,30484703000,21969476000,21849648000,16385080000,-,-,2717.95,72.1
6485,2021/03,44004000000,36412000000,35136000000,28654000000,-,-,1628.19,82.7
6486,2021/03,176508000000,92441000000,89799000000,68224000000,14754000000,23447000000,1719.41,47.8
6488,2021/03,14128750000,12261562000,11776375000,7664571000,-,-,955.08,86.3
6489,2021/05,35767000000,20795000000,20051000000,11018000000,-,1345000000,1123.21,58.1
6490,2021/03,54949000000,45776000000,43502000000,34925000000,250000000,-,1936.95,83.3
6492,2020/11,12587000000,8815000000,8773000000,7194000000,-,1773000000,5145.88,70
6493,2021/03,54134377000,29635287000,22123630000,13169002000,5111269000,7201928000,785.42,41.7
6494,2021/03,4707864000,3555689000,3126086000,218789000,8000000,240000000,93.79,75.5
6495,2021/03,8295624000,3860738000,2059396000,194387000,1387100000,877920000,80.46,46.5
6496,2021/05,27210988000,22102967000,21573621000,19661138000,800000000,400000000,6189.34,81.2
6497,2020/12,17409575000,13208676000,12371931000,12051062000,-,-,1979.59,75.9
6498,2020/12,140681000000,75167000000,74367000000,47925000000,6979000000,6888000000,828.76,52.8
6501,2021/03,11852853000000,4458232000000,3525502000000,2710604000000,416635000000,-,3646.46,29.7
6502,2021/03,3500636000000,1304530000000,1164534000000,-,-,-,2565.95,33.3
6503,2021/03,4797921000000,2870611000000,2754293000000,2266490000000,-,-,1283.88,57.4
6504,2021/03,1051952000000,461254000000,358021000000,271772000000,21744000000,96686000000,2919.34,39.6
6505,2021/05,51967000000,24008000000,19214000000,12320000000,2085000000,11759000000,2685.08,46.2
6506,2021/02,487428000000,249561000000,246266000000,204150000000,29315000000,35682000000,942.11,50.5
6507,2021/03,109353000000,51354000000,39283000000,29007000000,9170000000,11914000000,1741.61,47
6508,2021/03,279059000000,99736000000,88673000000,60866000000,15479000000,16119000000,2127.72,34.6
6513,2021/03,40893000000,23565000000,19082000000,10382000000,-,897000000,3414.68,51.8
6516,2021/03,113962000000,70387000000,70378000000,48995000000,10549000000,6716000000,5814.88,61.8
6517,2021/03,79057000000,61564000000,56149000000,54766000000,1317000000,-,2846.42,75.1
6518,2021/03,15749663000,9356134000,9126605000,6479929000,370600000,620915000,2076.83,59.4
6521,2021/02,6565894000,1511637000,1511637000,243814000,850000000,2430183000,399.75,23
6522,2021/08,1479000000,472000000,469091000,179091000,361000000,80477000,369.47,32
6531,2021/06,2914638000,370522000,356321000,16188000,-,1444696000,107.98,12.2
6532,2021/02,46003000000,30018000000,24502000000,22826000000,1050000000,4428000000,1576.59,65.3
6533,2020/12,4689089000,1885148000,1743231000,1426921000,28000000,529800000,186.23,38.9
6535,2021/07,18992553000,14720129000,14712096000,13422310000,-,-,683.85,77.4
6537,2020/12,4103547000,1871783000,1801383000,-120270000,538000000,129860000,261.78,44
6538,2021/03,4518000000,2953000000,2953000000,2414000000,-,790000000,143.68,65.4
6539,2021/03,10158827000,9380075000,8643500000,6825474000,-,-,374.65,92.1
6540,2020/12,15343430000,10530222000,10527621000,8983867000,-,-,1032.68,68.6
6541,2021/03,6366452000,3204079000,3190158000,2435950000,650000000,1466968000,112.83,50.3
6542,2021/06,9404000000,5225678000,5257473000,4220188000,-,1304690000,1019.6,55.6
6543,2021/02,4526521000,2929190000,2929001000,2346695000,-,471850000,1485.68,64.7
6544,2021/03,20473739000,10505355000,10371256000,5014612000,2038180000,1418034000,115.97,50.2
6545,2021/03,2346627000,1017508000,1017508000,592010000,110000000,261748000,190.07,43.4
6546,2020/12,10407297000,6170412000,6089232000,5470296000,147048000,121846000,1149.56,59.3
6547,2021/06,17296669000,-2933290000,-2923405000,-6812327000,7600000000,8948225000,-227.8,-17
6548,2021/03,5642305000,508016000,484382000,-734433000,3700000000,500000000,97,8.8
6549,2021/03,4927251000,2157377000,2084648000,1523511000,-,525064000,752.64,42.3
6550,2021/03,2889574000,330293000,304178000,-1390518000,800000000,916287000,24.27,10
6551,2020/09,5302297000,721948000,713452000,-96785000,668158000,1627512000,97.6,13.5
6552,2021/05,4818000000,3151072000,3147623000,2249481000,-,926426000,174.46,65.3
6553,2020/12,6747447000,2964624000,2965298000,1805827000,500000000,91230000,283.18,43.9
6554,2021/09,4237000000,2840000000,2777674000,1819870000,-,-,315.04,65.6
6555,2021/02,3851896000,2724529000,2751033000,621094000,166656000,250016000,623.11,71.4
6556,2021/03,5473175000,4750008000,4750002000,4082130000,-,-,167.35,86.8
6557,2020/12,10498311000,1431991000,1397481000,202319000,193000000,6165425000,521.84,13.2
6558,2020/11,1834952000,774288000,774288000,-181081000,550000000,150000000,344.69,42.2
6560,2020/12,4290278000,1732546000,1729773000,889202000,-,883868000,420.91,40.3
6561,2020/12,10582207000,1781742000,1744687000,-39993000,1413328000,1364555000,160.27,16.5
6562,2021/03,5652042000,2657329000,2643880000,-462395000,426500000,650988000,147.12,47
6563,2021/09,1824000000,973000000,973177000,552751000,-,-,191.04,53.4
6564,2021/03,14222281000,5522920000,5520360000,3327635000,4337500000,1725572000,207.58,38.8
6565,2021/03,20440743000,5987279000,5987279000,3646602000,-,7888536000,422.36,29.3
6566,2021/03,20845822000,15775618000,15575388000,13347350000,137632000,943666000,993.97,75.7
6567,2021/05,4495676000,1931774000,1931774000,567078000,-,880336000,305.21,43
6568,2021/03,12780951000,10120773000,9984181000,6118971000,-,1083356000,1304.18,79.2
6569,2021/03,21631000000,12763000000,12744000000,8674000000,-,-,375.86,59
6570,2021/03,11007970000,3049386000,3001648000,1841428000,-,4230895000,514.68,27.7
6571,2021/06,30634000000,10156000000,10156000000,4129000000,3717000000,9125000000,792.15,33.2
6572,2021/02,18538980000,13142114000,13136851000,1222858000,1000000000,1027339000,224.19,70.9
6573,2020/12,764870000,268212000,263424000,-780203000,77917000,285731000,104.91,34.1
6574,2021/03,2405891000,789099000,789099000,34896000,630000000,250000000,350.68,32.8
6575,2021/03,2481904000,1067598000,1055609000,512026000,250000000,267487000,324.49,42.5
6577,2021/07,2306569000,561527000,561597000,75211000,-,1236254000,448.48,24.3
6578,2021/02,2541943000,1270332000,1270332000,641602000,200000000,-,176.27,50
6579,2021/03,2268035000,1229203000,1211531000,279730000,-,258790000,327.24,53.4
6580,2021/03,2505085000,2052924000,2052924000,1646767000,-,-,392.54,82
6584,2021/03,86860000000,35478000000,35461000000,30265000000,13035000000,11841000000,905.56,37.7
6586,2021/03,812878000000,663326000000,657855000000,588644000000,2612000000,-,2422.8,80.9
6588,2021/03,289313000000,109862000000,87273000000,52616000000,542000000,1019000000,1867,35.5
6590,2021/03,58294000000,21854000000,21984000000,10199000000,5050000000,5800000000,4949.45,37.5
6592,2020/12,262559000000,239103000000,246499000000,216929000000,-,380000000,3623.64,91
6594,2021/03,2256024000000,1113935000000,1096020000000,1016559000000,30977000000,-,1871.2,48.6
6597,2021/06,3281530000,1732162000,1731759000,1402635000,450000000,263151000,416.9,52.8
6599,2021/03,4582361000,3448039000,3424847000,3170818000,16000000,10019000,2285.02,75.2
6612,2020/12,9113000000,4760000000,4758000000,2462000000,300000000,479000000,615.26,52.2
6613,2021/03,4675147000,3808629000,3808629000,-3160522000,-,107392000,110.13,81.5
6614,2021/03,3618880000,1226868000,1224752000,540582000,300000000,195051000,295.63,33.9
6615,2021/03,67357000000,14923000000,15118000000,-83000000,12642000000,3925000000,524.83,22
6616,2021/03,31512129000,19789922000,19633828000,9115933000,2901661000,3362500000,1808.96,62.8
6617,2021/03,101015000000,52528000000,48744000000,33566000000,6462000000,3100000000,3047.59,48.7
6618,2021/03,10117488000,2716570000,2282359000,719915000,1231346000,2514735000,320.15,26.5
6619,2020/12,70227000000,9934000000,10421000000,-13774000000,7484000000,11359000000,218.53,14.1
6620,2021/03,24780000000,23265000000,22762000000,4582000000,-,-,555.3,89.7
6622,2021/03,175132000000,96921000000,83420000000,66995000000,6085000000,19170000000,3693.64,52.1
6623,2021/03,96196000000,57488000000,54805000000,48810000000,2874000000,2670000000,5935.82,58.6
6625,2021/03,36495729000,13880089000,13895474000,562248000,1474000000,16696494000,126.99,37.9
6626,2021/03,19882727000,11757601000,11295817000,9870583000,1950000000,865797000,4136.37,59.1
6627,2020/12,54740784000,31036332000,22834650000,3519939000,300000000,17980601000,2555.68,42.5
6628,2021/03,6214000000,-2345000000,-2914000000,-25734000000,660000000,-,-6.42,-39.5
6629,2021/03,28976326000,9338243000,8930528000,4861680000,9436922000,3914022000,692.89,32.2
6630,2021/04,25855511000,16893058000,16902990000,16543880000,-,1954000000,307.03,65.3
6632,2021/03,264326000000,68523000000,64645000000,7574000000,23190000000,52396000000,394.32,24.5
6633,2020/12,4971777000,2619836000,2571462000,2064352000,12181000,-,271.48,51.9
6634,2020/11,4780865000,825347000,491856000,-2221593000,372542000,725617000,7.1,2.2
6635,2020/12,19658799000,3294805000,2514214000,1067691000,2390416000,5696923000,583.76,15.9
6637,2021/03,48573318000,34856527000,33159683000,29679826000,480000000,939500000,2672.45,71.7
6638,2021/03,50838883000,16213450000,17624456000,9979574000,4125700000,8913749000,548.1,31.8
6639,2021/03,22777223000,12383684000,11716263000,10565544000,994492000,800000000,1895.29,54.4
6640,2020/12,81908000000,49515000000,49502000000,28020000000,9827000000,7265000000,2641.65,60.4
6641,2021/03,180410000000,123861000000,117406000000,100817000000,2444000000,-,1132.81,67.1
6643,2021/03,25754123000,16660802000,16394421000,12985174000,348004000,28319000,3331.89,64.1
6644,2021/03,90989000000,58887000000,43895000000,27319000000,559000000,6210000000,950.35,51.2
6645,2021/03,820379000000,609358000000,606858000000,-,-,-,3009.15,74
6647,2021/03,8883783000,4161458000,3703386000,1828269000,1306968000,594307000,3025.72,46.8
6648,2021/03,20824000000,14876000000,14766000000,13027000000,491000000,196000000,4643.77,71.4
6651,2021/03,127812000000,98746000000,97347000000,85826000000,3133000000,-,2435.28,77.1
6652,2021/03,88252000000,43111000000,42018000000,28076000000,4850000000,20365000000,1432.39,48.7
6653,2020/12,23907000000,10147000000,9136000000,4817000000,3190000000,-,837.9,42.4
6654,2021/01,10901321000,10228972000,10024678000,8278399000,120000000,-,1783.74,93.6
6655,2021/03,9964592000,5800177000,5528141000,3876086000,1293294000,539266000,1339.8,57.1
6656,2021/04,2699298000,904252000,756380000,-1039764000,-,1134702000,199.56,28
6658,2021/03,20322000000,2476000000,3146000000,277000000,3418000000,5483000000,166.09,11.4
6659,2021/03,3278322000,1418367000,1349672000,-411471000,180000000,706664000,244.09,42
6662,2021/06,3152005000,2867045000,2819575000,1222725000,-,-,190.62,89.5
6663,2020/12,4428391000,2401860000,2305391000,567646000,401257000,337891000,400.69,53.5
6664,2020/11,12471289000,4298606000,4902669000,3953559000,200000000,3557822000,695.8,34.5
6666,2021/03,7903352000,1631735000,1794806000,601571000,1101514000,1909236000,215.8,20.6
6668,2021/08,12914000000,6844000000,6828000000,-,-,-,795.45,52.9
6670,2021/03,87356000000,52325000000,51689000000,39308000000,3494000000,5796000000,525.12,59
6674,2021/03,431913000000,234570000000,179537000000,95869000000,13440000000,31980000000,2509.07,46.8
6675,2021/03,36483000000,23033000000,22039000000,6431000000,1056000000,1259000000,3909.19,62.6
6676,2021/03,85802000000,52193000000,51786000000,65117000000,-,961000000,3277.84,60.8
6677,2021/09,32884000000,24379000000,24379000000,15526140000,-,2400000000,2472.3,74.1
6678,2021/03,17554441000,14960151000,14960151000,13416144000,-,-,1755.98,85.2
6694,2020/12,10198210000,5136486000,5230031000,4842971000,1601197000,990000000,2284.56,50.2
6696,2021/01,935559000,726322000,727373000,-102955000,100000000,-,196.95,77.6
6698,2021/03,4132730000,2991071000,2870777000,2064925000,100000000,304728000,458.19,69.4
6699,2021/03,64085000000,7185000000,7343000000,-199000000,13796000000,13878000000,1021.01,11
6701,2021/03,3668564000000,1561826000000,1308151000000,564660000000,51510000000,488739000000,4800.67,35.7
6702,2021/03,3190206000000,1546905000000,1450139000000,909139000000,-,-,7287.15,45.5
6703,2021/03,373213000000,113265000000,118425000000,56315000000,38123000000,39848000000,1305.67,30.3
6704,2021/03,36110000000,24971000000,24603000000,11776000000,80000000,-,2516.32,69.2
6706,2021/03,62463000000,47991000000,45248000000,31830000000,280000000,433000000,3908.26,75.2
6707,2021/03,233673000000,113250000000,84153000000,6599000000,12357000000,33329000000,3463.44,35.8
6709,2021/03,10399155000,6037368000,4372368000,1384022000,-,-,454.91,58.1
6715,2021/03,24228000000,18522000000,16859000000,7793000000,-,-,4176.39,76.5
6718,2021/03,63829000000,52270000000,48953000000,41372000000,-,-,3198.5,81.9
6721,2020/12,2411206000,2132125000,2139975000,-3875924000,-,37020000,64.4,88.3
6723,2020/12,1608985000000,619661000000,616701000000,449975000000,93181000000,586563000000,356.08,38.3
6724,2021/03,1161314000000,552949000000,550924000000,399306000000,-,-,1592.36,47.4
6727,2021/03,71181334000,37688817000,37873052000,29430675000,-,2000000000,232,52.9
6728,2021/06,292761000000,173699000000,162015000000,137573000000,8508000000,30943000000,3388.88,57
6730,2021/03,11132000000,10071000000,9819000000,8245000000,-,-,929.11,90.1
6731,2021/09,2385000000,1885000000,1884988000,-6987322000,-,-,11.2,79
6734,2021/02,3236165000,1889845000,1888627000,959657000,-,59964000,985.93,58.4
6736,2021/03,49785150000,20820746000,14811162000,3956290000,6146500000,252891000,601.92,28.9
6737,2021/03,150061000000,114453000000,82878000000,76802000000,1947000000,1103000000,5368.24,76.3
6740,2021/03,224998000000,41829000000,29353000000,-275400000000,21424000000,73680000000,15.57,17.6
6741,2021/03,141356000000,84694000000,73954000000,62939000000,16531000000,-,1357.89,59.9
6742,2021/03,102702000000,37387000000,31438000000,20587000000,20000000000,10140000000,596.12,36.4
6743,2021/03,44635912000,26854723000,19888120000,17220712000,3511432000,1712014000,1258.6,50.2
6744,2021/03,139875000000,104122000000,101803000000,75876000000,14000000,4000000,1700.86,73.3
6745,2021/03,67626000000,39014000000,38197000000,36104000000,281000000,-,1551.99,57.5
6748,2020/12,27391157000,12050924000,10961285000,3431935000,6300000000,977154000,914.74,43.9
6750,2021/03,106009000000,76813000000,74574000000,50601000000,500000000,-,840.7,72.2
6752,2021/03,6847073000000,2768502000000,2594034000000,2154023000000,-,-,1111.73,37.9
6753,2021/03,1927226000000,364139000000,389624000000,289551000000,163028000000,561893000000,573.59,18.2
6754,2021/03,144100000000,109455000000,109258000000,56402000000,4131000000,-,794.88,75.8
6755,2021/03,251378000000,126085000000,117726000000,104660000000,5018000000,96000000,1161.6,48.4
6757,2021/01,6257085000,3084302000,2604209000,1451395000,1020000000,207449000,507.08,42.1
6758,2021/03,27507843000000,6724339000000,6680343000000,2914503000000,1201747000000,-,5390.73,24.3
6762,2021/03,2401433000000,1006297000000,1003538000000,-,-,-,2648.08,41.8
6763,2021/03,27270306000,23063436000,20557960000,12363761000,47263000,-,2296.87,82.9
6768,2021/03,91064000000,48143000000,47611000000,19006000000,5879000000,9804000000,583.09,52.6
6769,2020/12,8786554000,8300311000,8124781000,7954809000,-,-,749.65,92.2
6770,2021/03,694285000000,378379000000,335427000000,198501000000,50868000000,67068000000,1665.29,49.7
6771,2021/03,25024000000,13488000000,14530000000,3982000000,1787000000,2140000000,2111.96,53.9
6772,2021/03,13084031000,3947245000,3159089000,1960587000,1902000000,2617164000,2605.03,30.2
6775,2021/03,1638850000,853378000,848296000,-4889383000,100000000,85290000,90.47,51.7
6776,2021/03,17324000000,7150000000,6662000000,4424000000,200000000,2336000000,396.79,39
6777,2021/03,12561465000,10386194000,10349968000,4259543000,-,-,883.14,82.7
6778,2021/07,8979338000,6623246000,6652904000,2264198000,1000000000,477350000,714.41,73.8
6779,2021/03,63054000000,13552000000,13552000000,3213000000,2101000000,31630000000,690.58,21.5
6785,2021/06,28808701000,19664909000,18668288000,13973712000,1616433000,113300000,1334.07,66.7
6786,2021/03,2592340000,1653370000,1650423000,-7548267000,10000000,118908000,85.53,63.8
6787,2021/03,142040000000,40610000000,36256000000,17648000000,20834000000,38226000000,1551.88,28.5
6788,2021/03,24931841000,17822486000,17494956000,19329963000,-,11930000,2239.7,69.8
