業績
コード,年度,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA
6384,2021/03,10719753000,1406585000,1477094000,1016833000,165.11,10.16,6.64
6387,2020/07,5869982000,902233000,927763000,634740000,79.01,7.22,5.63
6390,2021/03,58519000000,-2810000000,-1921000000,-5738000000,-489.7,-,-
6391,2021/03,5743183000,382990000,420434000,307824000,185.99,4.86,3.61
6392,2021/03,10102000000,1220726000,1272000000,907000000,378.84,8.36,5.99
6393,2021/03,23110593000,616605000,893921000,651311000,158.74,3.76,1.81
6395,2021/03,186040000000,-4196000000,-4683000000,-12987000000,-102.53,-,-
6396,2021/03,4042277000,225947000,219682000,146331000,132.48,7.02,2.06
6400,2020/12,5912744000,283107000,142141000,99195000,12.57,5.98,1.33
6402,2021/03,11606947000,1081670000,1109767000,716859000,128.96,11.52,6.47
6403,2021/03,25166000000,1525000000,1531000000,807000000,188.17,8.17,3.65
6405,2021/03,9486060000,919177000,920782000,683399000,105.76,5.61,4.65
6406,2021/03,169573000000,13288000000,14633000000,9287000000,114.52,8.26,4.53
6407,2021/03,106723000000,7698000000,7823000000,5273000000,80.23,5.41,3.45
6408,2021/03,33609000000,-478000000,-255000000,-1579000000,-1054.91,-,-
6409,2021/03,51805000000,4457000000,4550000000,2344000000,114.29,7.94,3.6
6411,2020/12,28244043000,1192590000,1286329000,912656000,181.33,3.69,2.68
6412,2021/03,107744000000,5311000000,5799000000,865000000,8.77,0.38,0.2
6413,2021/03,68434000000,1395000000,1925000000,1651000000,47.57,2.7,2.02
6414,2021/03,18159275000,539946000,538758000,396010000,47.21,6.4,2.48
6416,2021/03,5575936000,-1029548000,-963678000,-745409000,-486.55,-,-
6417,2021/03,58129000000,6587000000,7488000000,5749000000,93.97,2.15,1.97
6418,2021/03,17010972000,-2589337000,-2902829000,-7558333000,-254.83,-,-
6419,2021/03,14760826000,1130611000,1533397000,807016000,48.32,1.54,1.39
6420,2021/03,82451000000,8054000000,8651000000,6299000000,314.38,9.74,6.5
6424,2021/03,12749359000,943000000,909771000,642837000,146.15,17.46,4.31
6425,2020/12,90871000000,2555000000,-9249000000,-19218000000,-247.6,-,-
6428,2021/03,12806882000,1535326000,1747770000,1182792000,52.58,7.17,3.27
6430,2021/03,23228774000,490902000,986830000,612639000,41.44,2,1.49
6432,2021/02,112254000000,13207000000,13298000000,9765000000,204.78,10.86,8.45
6433,2021/03,2248947000,88092000,93320000,41920000,6.8,1.4,0.91
6436,2021/03,113598000000,9934000000,11017000000,7248000000,97.08,6.54,4.81
6439,2021/03,4027287000,-265487000,-94445000,9342000,4.51,0.25,0.1
6440,2020/12,70401000000,-4469000000,-3957000000,-4688000000,-160.03,-,-
6444,2021/03,137477000000,-18456000000,-23237000000,-45251000000,-1630.38,-,-
6445,2021/03,43839000000,4931000000,5032000000,3945000000,204.07,13.44,7.35
6448,2021/03,631812000000,42731000000,-,24520000000,94.36,5.08,3.3
6454,2021/03,64029000000,6685000000,6826000000,5153000000,105.8,6.56,5.03
6455,2021/03,84667000000,8855000000,9479000000,6224000000,137.08,7.97,5.08
6457,2021/03,217423000000,14201000000,14115000000,6044000000,99.99,3.12,1.82
6458,2021/03,39177000000,6565000000,6997000000,5021000000,194.24,10.26,7.28
6459,2020/12,39817841000,5039605000,4871886000,3134131000,61.27,4.62,3.9
6460,2021/03,277748000000,6553000000,1715000000,1274000000,5.42,0.44,0.3
6461,2021/03,45276000000,-165000000,355000000,-813000000,-102.53,-,-
6462,2021/03,69720000000,2728000000,4323000000,1880000000,188.98,2.51,1.7
6463,2021/03,152002000000,9896000000,14138000000,5466000000,154.51,4.7,2.24
6464,2020/12,52024000000,3611000000,-,1877000000,46.65,4.2,1.44
6465,2020/12,238314000000,18447000000,17420000000,11442000000,157.99,4.8,3.33
6466,2020/09,8824693000,885622000,962408000,678443000,296.56,7.71,5.61
6467,2021/03,10823332000,-339517000,-173890000,-170675000,-18.86,-,-
6469,2021/02,10927139000,-556679000,-582216000,-2836390000,-391.64,-,-
6470,2021/03,92945000000,710000000,788000000,300000000,10.34,0.47,0.26
6471,2021/03,747559000000,6364000000,-,355000000,0.69,0.06,0.03
6472,2021/03,562847000000,-3138000000,-5742000000,-11641000000,-21.92,-,-
6473,2021/03,1246286000000,12920000000,-,800000000,2.33,0.15,0.06
6474,2020/11,201055000000,6850000000,5508000000,2458000000,100.84,2.1,0.84
6479,2021/03,988424000000,51166000000,-,38759000000,94.95,8.59,3.97
6480,2021/03,44342000000,-559000000,225000000,215000000,3.02,0.36,0.21
6481,2020/12,218998000000,-8499000000,-,-9992000000,-78.95,-,-
6482,2021/03,18473964000,2522141000,2608925000,1827868000,53.7,6.31,5.27
6484,2021/03,25441301000,3034963000,3117448000,2196918000,271.83,10,7.21
6485,2021/03,27512000000,2598000000,2683000000,1866000000,83.1,5.12,4.24
6486,2021/03,130513000000,5802000000,8447000000,4010000000,81.7,4.75,2.27
6488,2021/03,6263503000,456614000,777935000,589044000,46.15,4.83,4.17
6489,2021/05,31810000000,3221000000,3378000000,2489000000,133.1,11.97,6.96
6490,2021/03,30200000000,4847000000,5094000000,3445000000,144.63,7.53,6.27
6492,2020/11,6362000000,147154000,251000000,375000000,217.67,4.25,2.98
6493,2021/03,34705315000,18808000,375500000,670376000,23.33,2.97,1.24
6494,2021/03,2309458000,168030000,221932000,201745000,5.85,5.67,4.29
6495,2021/03,4652555000,84884000,79313000,45197000,0.94,1.17,0.54
6496,2021/05,17558484000,788115000,982488000,673745000,188.2,3.05,2.48
6497,2020/12,8276108000,491111000,571339000,377460000,56.57,2.86,2.17
6498,2020/12,84245000000,3751000000,3169000000,2113000000,23.37,2.84,1.5
6501,2021/03,8729196000000,495180000000,-,501613000000,519.29,14.23,4.23
6502,2021/03,3054375000000,104402000000,-,113981000000,251.25,9.79,3.26
6503,2021/03,4191433000000,230195000000,-,193132000000,90.03,7.01,4.03
6504,2021/03,875927000000,48595000000,50401000000,41926000000,293.51,10.05,3.99
6505,2021/05,33143000000,423000000,757000000,977000000,109.27,4.07,1.88
6506,2021/02,389712000000,27180000000,-,18927000000,72.41,7.69,3.88
6507,2021/03,87312000000,4891000000,4810000000,3677000000,124.51,7.16,3.36
6508,2021/03,231254000000,8384000000,8465000000,7303000000,160.96,7.57,2.62
6513,2021/03,25926000000,-904617000,-518000000,-1156000000,-184.65,-,-
6516,2021/03,77506000000,4830000000,-,3942000000,325.69,5.6,3.46
6517,2021/03,55006000000,5332000000,5645000000,3860000000,185.13,6.5,4.88
6518,2021/03,12926811000,385052000,583992000,402350000,89.41,4.3,2.55
6521,2021/02,3579619000,365755000,322887000,310458000,82.26,20.54,4.73
6531,2020/06,2694690000,-178586000,-208217000,-268937000,-88.18,-,-
6532,2021/02,42873000000,13551000000,-,10014000000,644.35,40.87,21.77
6533,2020/12,11825546000,686298000,683279000,435602000,47.29,23.89,9.29
6535,2020/07,14901589000,2246107000,2248091000,1727854000,76.66,13.07,11.25
6537,2020/12,2182053000,-124677000,-90996000,-128432000,-18.65,-,-
6538,2021/03,2320000000,527141000,513000000,301000000,14.64,10.19,6.66
6539,2021/03,3369685000,1239951000,1612578000,1082157000,43.37,11.56,10.65
6540,2020/12,21707313000,380755000,408432000,357259000,35.25,3.39,2.33
6541,2021/03,2691171000,1164853000,1177978000,1076130000,37.94,33.59,16.9
6542,2021/06,8200000000,884000000,916000000,360000000,70.66,6.92,3.85
6543,2021/02,4829398000,292881000,323499000,192726000,97.54,6.58,4.26
6544,2021/03,24521058000,3612223000,3715453000,2362590000,27.51,23,11.54
6545,2021/03,3468651000,165366000,249992000,150110000,28.08,14.75,6.4
6546,2020/12,11670589000,544909000,581148000,277934000,51.78,4.5,2.67
6547,2021/06,15711000000,-8573000000,-8346000000,-8803000000,-683.65,-,-
6548,2021/03,1654950000,-2044855000,-1354602000,-1408861000,-292.59,-,-
6549,2021/03,14621981000,659369000,660518000,427270000,155.84,20.5,8.67
6550,2021/03,1964688000,-517904000,-528261000,-852021000,-81.61,-,-
6551,2020/09,12098965000,-610462000,-550081000,-571660000,-78.58,-,-
6552,2021/05,2880080000,-209799000,-224086000,-217569000,-12.07,-,-
6553,2020/12,20447631000,381442000,402634000,174211000,16.65,5.88,2.58
6554,2020/09,8967051000,208131000,410695000,270044000,30.78,11.3,6.79
6555,2021/02,1308410000,-304995000,-,-244554000,-55.62,-,-
6556,2021/03,8176190000,2037849000,2104070000,1523724000,53.94,32.08,27.84
6557,2020/12,8318190000,-1380741000,276960000,150732000,57.51,10.85,1.44
6558,2020/11,1445342000,-615048000,-558081000,-599593000,-266.91,-,-
6560,2020/12,5555735000,478608000,447220000,270326000,66.47,15.63,6.3
6561,2020/12,948168000,-2186980000,-2529390000,-2861320000,-262.75,-,-
6562,2021/03,14061504000,195674000,149217000,101711000,5.66,3.83,1.8
6563,2020/09,4155633000,77196000,79371000,41766000,8.41,5.13,2.7
6564,2021/03,5701605000,1883993000,1848506000,1018967000,38.45,18.46,7.16
6565,2021/03,4739254000,44336000,26548000,10071000,0.71,0.17,0.05
6566,2021/03,11002265000,896312000,937185000,618224000,38.95,3.92,2.97
6567,2021/05,8218529000,337508000,344817000,223674000,35.34,11.58,4.98
6568,2021/03,6029084000,635468000,677334000,399676000,51.54,3.95,3.13
6569,2021/03,68213000000,2599000000,2949000000,1592000000,47.05,12.47,7.36
6570,2021/03,10710003000,23746000,433678000,-129345000,-21.69,-,-
6571,2021/06,18933000000,463000000,-,243000000,19.03,2.39,0.79
6572,2021/02,11206457000,532403000,521932000,21030000,0.36,0.16,0.11
6573,2020/12,667349000,-237832000,-225327000,-347878000,-152.59,-,-
6574,2021/03,1616004000,-313309000,-,-216784000,-96.46,-,-
6575,2021/03,2492319000,-59345000,-52840000,-106401000,-32.76,-,-
6577,2020/07,1111508000,-60451000,-68890000,-52595000,-42.39,-,-
6578,2021/02,4047363000,-1273041000,515595000,108739000,15.17,8.56,4.28
6579,2021/03,3961168000,174647000,205452000,-25945000,-6.9,-,-
6580,2021/03,2134125000,602563000,596251000,431083000,82.43,21,17.21
6584,2021/03,113657000000,3486000000,3766000000,3630000000,100.15,11.1,4.18
6586,2021/03,608331000000,88464000000,-,62018000000,228.41,9.43,7.63
6588,2021/03,405694000000,8263000000,7193000000,7126000000,129.55,6.94,2.46
6590,2021/03,44794000000,2957000000,2820000000,1969000000,446,9.01,3.38
6592,2020/12,116432000000,12900000000,12675000000,8987000000,135.63,3.76,3.42
6594,2021/03,1618064000000,160011000000,-,121945000000,208.19,11.13,5.41
6597,2021/06,5828000000,676000000,665000000,447000000,107.85,25.81,13.62
6599,2021/03,3202326000,298552000,300798000,200166000,135.75,5.81,4.37
6612,2020/12,12587000000,1317000000,1252000000,834000000,127.25,17.52,9.15
6613,2021/03,895620000,-654825000,-707769000,-879829000,-32.94,-,-
6614,2021/03,4425524000,203259000,209266000,113262000,37.4,9.23,3.13
6615,2021/03,136179000000,857000000,1117000000,-97000000,-5.01,-,-
6616,2021/03,23712981000,1209294000,1206211000,933591000,85.42,4.72,2.96
6617,2021/03,91939000000,3382000000,3402000000,1408000000,87.26,2.86,1.39
6618,2021/03,10752637000,314866000,289661000,224528000,26.78,8.36,2.22
6619,2020/12,18479000000,-2837000000,-7821000000,-11174000000,-299.26,-,-
6620,2021/03,1619000000,1043000000,1284000000,756000000,18.89,3.4,3.05
6622,2021/03,145144000000,12183000000,13762000000,9411000000,381.26,10.32,5.37
6623,2021/03,75619000000,4179000000,4751000000,3338000000,351.72,5.93,3.47
6625,2021/03,2717010000,1272859000,793910000,1061982000,11.31,7.68,2.91
6626,2021/03,17870948000,2776778000,2751658000,1925171000,677.58,16.37,9.68
6627,2020/12,18339849000,429020000,161968000,238652000,26.23,1.03,0.44
6628,2021/03,8873000000,-3918000000,-4317000000,-5869000000,-41.77,-,-
6629,2021/03,26481026000,2420788000,2533320000,2147062000,159.31,22.99,7.41
6630,2021/04,36631026000,6116800000,6104957000,3727926000,67.75,22.07,14.42
6632,2021/03,273609000000,4893000000,-,2154000000,13.14,3.33,0.81
6633,2020/12,3684797000,192236000,155692000,60451000,6.36,2.34,1.22
6634,2020/11,6561011000,-620906000,-597912000,-1361671000,-91.36,-,-
6635,2020/12,28004409000,205515000,415781000,306897000,57.85,9.8,1.56
6637,2021/03,34724283000,2297350000,2998875000,2192601000,168.29,6.3,4.51
6638,2021/03,48722930000,-509812000,366381000,-301251000,-10.21,-,-
6639,2021/03,27439884000,1656451000,1645684000,1171622000,179.47,9.46,5.14
6640,2020/12,54531000000,2911000000,2672000000,1151000000,61.48,2.33,1.41
6641,2021/03,124663000000,15171000000,15143000000,10978000000,102.72,9.07,6.09
6643,2021/03,22593955000,1549593000,1866962000,1334641000,269.31,8.08,5.18
6644,2021/03,76255000000,2684000000,2888000000,482000000,9.83,1.03,0.53
6645,2021/03,655529000000,62480000000,-,43307000000,214.72,7.14,5.28
6647,2021/03,9591100000,329097000,340076000,204515000,148.7,4.91,2.3
6648,2021/03,18623000000,1495139000,1473000000,962000000,300.32,6.47,4.62
6651,2021/03,137902000000,12333000000,12660000000,8827000000,218.16,8.96,6.91
6652,2021/03,53983000000,4041000000,4104000000,2803000000,92.82,6.52,3.18
6653,2020/12,23383000000,1325000000,1347000000,1039000000,85.86,10.24,4.35
6654,2021/01,3659987000,287715000,306608000,205383000,35.16,2.01,1.88
6655,2021/03,7766838000,93738000,208591000,163148000,38.45,2.87,1.64
6656,2021/04,1273820000,-277780000,-310929000,-1195973000,-315.95,-,-
6658,2021/03,22355000000,119000000,5000000,-208000000,-14.88,-,-
6659,2021/03,2484301000,-238444000,-189505000,-218883000,-38.81,-,-
6662,2021/06,1291000000,-138000000,-137000000,-449000000,-30.58,-,-
6663,2020/12,3175189000,-425693000,-314244000,-630016000,-106.83,-,-
6664,2020/11,6549633000,-308895000,-356730000,-1254282000,-203.03,-,-
6666,2021/03,5458215000,577085000,531790000,558854000,75.63,34.39,7.07
6668,2020/08,7136822000,874463000,889094000,648981000,75.6,10.8,5.69
6670,2021/03,174173000000,15758000000,15510000000,10005000000,101.98,19.42,11.45
6674,2021/03,386511000000,24810000000,27279000000,11455000000,141.91,5.66,2.65
6675,2021/03,36561000000,2288000000,2269000000,-217000000,-37.15,-,-
6676,2021/03,129912000000,8848000000,9071000000,6625000000,402.07,12.7,7.72
6677,2020/09,19104575000,-659332000,-708060000,-971835000,-92.67,-,-
6678,2021/03,9040115000,1607791000,1629989000,1153260000,135.78,7.71,6.57
6694,2020/12,10419513000,755250000,450902000,502846000,223.57,9.83,4.93
6696,2021/01,586408000,-288575000,-286358000,-367482000,-103.66,-,-
6698,2021/03,3760670000,652217000,639916000,431030000,67.78,15.02,10.43
6699,2021/03,70639000000,2247000000,2470000000,95000000,13.89,1.35,0.15
6701,2021/03,2994023000000,153759000000,-,149606000000,557.18,11.44,4.08
6702,2021/03,3589702000000,266324000000,-,202700000000,1013.78,13.98,6.35
6703,2021/03,392868000000,9509000000,9380000000,-205000000,-2.37,-,-
6704,2021/03,21706000000,-968000000,-896000000,5233000000,527.48,20.96,14.49
6706,2021/03,41478000000,1583000000,1799000000,1155000000,96.11,2.46,1.85
6707,2021/03,156795000000,-1198000000,-3406000000,-6952000000,-287.96,-,-
6709,2021/03,7102462000,301401000,294159000,313829000,23.65,5.2,3.02
6715,2021/03,17663000000,397000000,495000000,271000000,61.14,1.46,1.12
6718,2021/03,46141000000,3622000000,3693000000,3007000000,184,5.75,4.71
6721,2020/12,805047000,37089000,50667000,31703000,0.96,1.49,1.31
6723,2020/12,715673000000,65142000000,-,45626000000,26.54,7.4,2.84
6724,2021/03,995940000000,47654000000,-,30922000000,89.38,5.61,2.66
6727,2021/03,108531067000,13407240000,14090803000,10225669000,62.95,27.13,14.37
6728,2021/06,183011000000,17197000000,17966000000,14830000000,301.13,8.89,5.07
6730,2021/03,8999000000,536000000,705000000,670000000,60.58,6.68,6.02
6731,2020/09,3735813000,-1052595000,-1095281000,-1240234000,-15.57,-,-
6734,2021/02,3134333000,400774000,404760000,295963000,154.4,15.66,9.15
6736,2021/03,26662815000,687283000,881396000,47377000,2.08,0.33,0.1
6737,2021/03,76565000000,7935000000,8814000000,6155000000,288.69,5.38,4.1
6740,2021/03,341694000000,-26226000000,-32656000000,-42696000000,-17.93,-,-
6741,2021/03,92755000000,5713000000,6463000000,4916000000,78.82,5.8,3.48
6742,2021/03,62218000000,1214000000,1664000000,-7921000000,-126.3,-,-
6743,2021/03,22943736000,1847990000,1936817000,1084016000,60.93,4.84,2.43
6744,2021/03,107897000000,11053000000,11494000000,7620000000,126.37,7.43,5.45
6745,2021/03,76567000000,5180000000,5273000000,3825000000,152.75,9.84,5.66
6748,2020/12,18297958000,695251000,673792000,612403000,46.58,5.09,2.24
6750,2021/03,107220000000,15942000000,15207000000,10752000000,119.55,14.05,10.14
6752,2021/03,6698794000000,258600000000,-,165077000000,70.75,6.36,2.41
6753,2021/03,2425910000000,83112000000,63175000000,53263000000,97.99,15.2,2.76
6754,2021/03,105939000000,19651000000,-,16105000000,117.18,14.74,11.18
6755,2021/03,265452000000,18737000000,20537000000,13008000000,124.31,10.7,5.17
6757,2021/01,10235091000,1250299000,1254372000,583036000,118.15,22.13,9.32
6758,2021/03,8999360000000,955255000000,-,1029610000000,836.75,15.41,3.74
6762,2021/03,1479008000000,111535000000,-,79340000000,628.08,7.91,3.3
6763,2021/03,12022184000,755199000,883375000,755366000,76.74,3.34,2.77
6768,2021/03,73906000000,1969000000,2384000000,542000000,6.6,1.13,0.6
6769,2020/12,2879686000,-707162000,-777641000,-697223000,-64.5,-,-
6770,2021/03,718013000000,13109000000,13227000000,-3837000000,-18.72,-,-
6771,2021/03,21850000000,407000000,498000000,444000000,69.54,3.29,1.77
6772,2021/03,7865125000,48623000,201921000,-161519000,-104.39,-,-
6775,2021/03,2456533000,-461828000,-378493000,-438423000,-46.78,-,-
6776,2021/03,15557000000,291000000,298000000,158000000,9.29,2.34,0.91
6777,2021/03,7509942000,1421914000,1588856000,1106666000,94.1,10.66,8.81
6778,2021/07,4050000000,835000000,827000000,793000000,91.87,11.97,8.83
6779,2021/03,39195000000,2844000000,-,1976000000,100.69,14.58,3.13
6785,2021/06,32708000000,3097000000,3379000000,2051000000,142.48,10.68,7.12
6786,2021/03,1474009000,-177000000,-100057000,-5449412000,-281.92,-,-
6787,2021/03,119257000000,6657000000,5697000000,4640000000,177.29,11.48,3.27
6788,2021/03,14911159000,2187559000,2357297000,1523031000,195.45,8.75,6.11
6789,2020/12,34780252000,500183000,422749000,251130000,20.17,1.02,0.69
6794,2021/03,85220000000,0,219000000,-3363000000,-148.43,-,-
6797,2021/03,21586662000,4466412000,4490830000,3211558000,552.07,19.8,13.28
6798,2021/03,48560000000,1070000000,2601000000,1917000000,297.83,6.91,3.81
6800,2021/03,59976000000,5179000000,5320000000,3818000000,184.54,10.56,6.71
6803,2021/03,14589000000,508000000,-,301000000,10.45,16.32,3.12
6804,2021/03,233934000000,12377000000,13401000000,10338000000,178.68,9.46,6.39
6806,2021/03,133538000000,27885000000,-,19916000000,549.11,6.11,5.38
6807,2021/03,209711000000,8706000000,7880000000,5692000000,62.58,4.01,2.59
6809,2021/03,40575000000,2293000000,2558000000,1596000000,48.85,3.59,2.72
6810,2021/03,139055000000,3806000000,3846000000,-9373000000,-189.51,-,-
6814,2021/02,82255000000,3740000000,4779000000,3946000000,125.19,8.7,4.8
6815,2021/03,19270000000,1442000000,1418000000,3658000000,622.13,11.36,7.65
6817,2020/12,84417000000,2838000000,-,828000000,30.49,2.51,0.84
6819,2021/03,2149956000,130467000,168975000,287463000,10.1,11.15,8.15
6820,2021/03,27941000000,1889000000,2259000000,1736000000,120.13,3.07,2.82
6822,2021/03,29410371000,303392000,375869000,139653000,107.87,1.95,0.62
6823,2021/03,20466159000,2220695000,2297765000,1636997000,133.27,6.9,5.34
6824,2021/03,29576806000,3446134000,3712134000,2459578000,198.71,7.37,5.37
6826,2021/03,14857000000,-74000000,147000000,75000000,3.25,0.68,0.52
6832,2021/03,40265543000,1347105000,1564488000,1054783000,87.9,2.16,1.8
6834,2021/03,14818029000,1324727000,1431741000,983885000,107.88,4.08,3.4
6835,2020/12,29381092000,624415000,400802000,185896000,1.7,4.38,0.72
6836,2021/03,1233872000,-119990000,-120000000,-124844000,-98.44,-,-
6837,2021/03,17334000000,98000000,159000000,-135000000,-9.42,-,-
6838,2021/03,6742412000,211567000,121537000,90232000,16.62,1.75,1.08
6839,2021/03,80448000000,-328000000,143000000,-12000000,-0.35,-,-
6840,2021/03,14742554000,697007000,682843000,345839000,37.65,16.93,4.13
6841,2021/03,374206000000,31599000000,34107000000,19219000000,72,6.23,3.7
6844,2021/03,80437000000,-1080000000,-1164000000,-5561000000,-539.66,-,-
6845,2021/03,246821000000,25720000000,26338000000,19918000000,142.77,10.05,7
6846,2021/03,3255000000,-92305000,-15000000,-48000000,-62.06,-,-
6848,2021/03,15988000000,1852000000,1907000000,1374000000,69.28,7.58,5.63
6849,2021/03,199727000000,27094000000,28374000000,18243000000,214.21,13.13,9.45
6850,2021/03,21080825000,1136125000,1283955000,1289593000,152.24,7.75,4.24
6852,2020/03,3153054000,393866000,395957000,257577000,173.95,8.68,6.02
6853,2020/12,13846298000,748718000,883164000,566681000,20.51,3.46,2.41
6855,2021/03,18521000000,2663000000,2574000000,2037000000,189.93,13.22,7.96
